,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
1715,1715,Statiq,41.1,72.0,18.0,72.0,20,450,3,3,177.3,125
1716,1716,Statiq,12.3,19.68,18.9,72.0,22,450,1,3,69.0,10
1717,1717,Statiq,3.6,15.120000000000001,22.2,24.0,22,250,3,1,33.0,50
1718,1718,Statiq,91.2,144.0,45.9,72.0,4,200,6,3,684.9,45
1719,1719,Statiq,21.4,48.0,28.6,48.0,20,350,2,2,100.0,60
1720,1720,Statiq,63.0,120.0,3.6,9.0,4,200,5,1,318.6,50
1721,1721,Statiq,117.0,120.0,15.4,24.0,4,400,5,1,600.4,55
1722,1722,Statiq,41.4,72.0,23.8,24.0,22,200,3,1,148.0,70
1723,1723,Statiq,18.8,24.0,2.2,5.06,15,300,1,1,21.0,145
1724,1724,Statiq,10.8,72.0,4.2,4.62,15,350,3,1,36.6,130
1725,1725,Statiq,55.2,96.0,44.1,72.0,15,350,4,3,353.1,180
1726,1726,Statiq,21.4,24.0,34.2,48.0,10,300,1,2,89.8,40
1727,1727,Statiq,108.0,120.0,43.2,48.0,15,450,5,2,626.4,125
1728,1728,Statiq,52.2,144.0,13.8,20.7,15,200,6,1,327.0,0
1729,1729,Statiq,60.9,72.0,33.4,48.0,15,300,3,2,249.5,190
1730,1730,Statiq,89.5,120.0,22.8,48.0,20,400,5,2,493.1,45
1731,1731,Statiq,4.3,4.3,10.4,20.8,8,200,1,1,14.7,140
1732,1732,Statiq,41.4,72.0,22.2,48.0,8,250,3,2,168.6,140
1733,1733,Statiq,14.4,24.0,22.3,24.0,4,200,1,1,36.7,75
1734,1734,Statiq,67.5,120.0,57.6,72.0,8,350,5,3,510.3,80
1735,1735,Statiq,35.6,96.0,5.2,17.68,22,300,4,2,152.8,105
1736,1736,Statiq,28.8,48.0,18.9,72.0,15,200,2,3,114.3,180
1737,1737,Statiq,79.6,96.0,7.7,16.17,8,400,4,1,326.1,195
1738,1738,Statiq,85.6,96.0,23.8,48.0,4,300,4,2,390.0,125
1739,1739,Statiq,7.6,9.88,40.5,72.0,4,200,1,3,129.1,35
1740,1740,Statiq,18.3,20.13,9.9,38.61,10,400,1,3,48.0,45
1741,1741,Statiq,31.5,72.0,48.6,72.0,10,350,3,3,240.3,10
1742,1742,Statiq,7.5,15.0,21.4,48.0,20,250,1,2,50.3,60
1743,1743,Statiq,16.8,96.0,13.2,21.12,20,200,4,1,80.4,0
1744,1744,Statiq,22.2,72.0,9.6,19.2,4,300,3,2,85.8,70
1745,1745,Statiq,54.0,120.0,5.6,16.8,8,200,5,2,281.2,170
1746,1746,Statiq,8.1,58.32000000000001,6.6,45.54,20,300,3,3,44.1,175
1747,1747,Statiq,111.5,120.0,50.7,72.0,8,200,5,3,709.6,95
1748,1748,Statiq,46.8,72.0,31.4,48.0,22,400,3,2,203.2,90
1749,1749,Statiq,45.0,120.0,46.6,48.0,8,450,5,2,318.2,140
1750,1750,Statiq,54.0,72.0,11.9,21.42,4,350,3,1,173.9,180
1751,1751,Statiq,115.5,120.0,63.3,72.0,10,350,5,3,767.4,105
1752,1752,Statiq,139.8,144.0,22.6,48.0,22,450,6,2,884.0,20
1753,1753,Statiq,21.6,144.0,14.7,52.92,22,250,6,3,173.7,195
1754,1754,Statiq,5.1,27.54,7.0,9.8,22,300,3,1,22.3,80
1755,1755,Statiq,20.6,20.6,39.8,48.0,22,300,1,2,100.2,115
1756,1756,Statiq,32.4,72.0,31.8,48.0,8,200,3,2,160.8,125
1757,1757,Statiq,127.8,144.0,5.0,11.0,22,350,6,2,776.8,5
1758,1758,Statiq,7.2,47.519999999999996,10.0,19.0,20,250,3,1,31.6,160
1759,1759,Statiq,31.0,120.0,3.6,18.0,10,450,5,2,162.2,110
1760,1760,Statiq,131.4,144.0,47.4,48.0,15,250,6,2,883.2,175
1761,1761,Statiq,2.7,6.48,10.1,18.18,10,300,1,1,12.8,115
1762,1762,Statiq,15.3,18.36,31.6,48.0,15,200,1,2,78.5,170
1763,1763,Statiq,132.0,144.0,30.6,72.0,10,350,6,3,883.8,50
1764,1764,Statiq,36.6,144.0,14.8,48.0,4,450,6,2,249.2,195
1765,1765,Statiq,8.0,64.0,69.9,72.0,10,350,5,3,249.7,80
1766,1766,Statiq,22.2,144.0,46.8,72.0,22,400,6,3,273.6,170
1767,1767,Statiq,16.2,144.0,30.0,72.0,8,450,6,3,187.2,150
1768,1768,Statiq,19.2,144.0,5.4,22.68,22,350,6,3,131.4,45
1769,1769,Ather,40.8,96.0,20.2,24.0,22,200,4,1,183.4,175
1770,1770,Ather,128.4,144.0,11.0,23.1,22,300,6,1,781.4,195
1771,1771,Ather,33.0,120.0,15.0,72.0,10,450,5,3,210.0,115
1772,1772,Ather,5.4,11.34,1.1,1.43,15,350,1,1,6.5,180
1773,1773,Ather,61.8,72.0,40.4,48.0,20,300,3,2,266.2,140
1774,1774,Ather,8.0,73.6,23.0,24.0,15,450,4,1,55.0,115
1775,1775,Ather,6.4,64.0,9.4,26.32,10,300,4,2,44.4,130
1776,1776,Ather,67.8,72.0,33.2,48.0,8,400,3,2,269.8,65
1777,1777,Ather,12.2,48.0,23.1,24.0,4,200,2,1,47.5,5
1778,1778,Ather,9.4,20.68,35.0,48.0,20,400,2,2,88.8,50
1779,1779,Ather,36.8,48.0,35.0,48.0,8,300,2,2,143.6,100
1780,1780,Ather,43.0,48.0,13.0,48.0,20,250,2,2,112.0,60
1781,1781,Ather,14.4,86.4,11.6,48.0,20,350,4,2,80.8,5
1782,1782,Ather,22.0,96.0,19.8,47.52,15,300,4,2,127.6,50
1783,1783,Ather,51.0,144.0,6.8,10.2,15,400,6,1,312.8,70
1784,1784,Ather,70.5,72.0,9.6,34.56,10,450,3,3,240.3,30
1785,1785,Ather,29.0,120.0,20.4,72.0,8,350,5,3,206.2,50
1786,1786,Ather,12.4,96.0,6.0,12.0,4,300,4,2,61.6,70
1787,1787,Ather,11.6,96.0,14.4,48.0,20,200,4,2,75.2,15
1788,1788,Ather,88.0,120.0,31.2,48.0,15,250,5,2,502.4,20
1789,1789,Ather,133.2,144.0,4.2,18.9,20,200,6,3,811.8,100
1790,1790,Ather,57.6,96.0,30.8,48.0,8,200,4,2,292.0,80
1791,1791,Ather,66.0,96.0,37.6,48.0,15,250,4,2,339.2,0
1792,1792,Ather,16.6,48.0,33.0,72.0,22,450,2,3,132.2,105
1793,1793,Ather,14.1,50.760000000000005,5.7,41.04,10,300,3,3,59.4,175
1794,1794,Ather,4.2,15.96,12.9,72.0,15,300,2,3,47.1,90
1795,1795,Ather,18.2,24.0,2.0,6.4,8,400,1,2,22.2,120
1796,1796,Ather,10.8,96.0,54.3,72.0,8,250,4,3,206.1,90
1797,1797,Ather,40.0,120.0,24.0,48.0,20,200,5,2,248.0,195
1798,1798,Ather,97.2,144.0,37.2,48.0,10,250,6,2,657.6,120
1799,1799,Ather,37.6,48.0,15.1,24.0,4,250,2,1,90.3,95
1800,1800,Ather,12.4,17.36,2.4,9.12,22,450,1,2,17.2,115
1801,1801,Ather,6.3,13.86,20.6,24.0,20,450,1,1,26.9,10
1802,1802,Ather,21.4,48.0,7.8,20.28,8,300,2,2,58.4,75
1803,1803,Ather,57.2,96.0,44.6,48.0,22,350,4,2,318.0,170
1804,1804,Ather,43.0,48.0,26.7,72.0,20,400,2,3,166.1,90
1805,1805,Ather,25.2,48.0,22.0,48.0,8,300,2,2,94.4,20
1806,1806,Ather,22.8,45.6,20.6,24.0,10,400,2,1,66.2,50
1807,1807,Ather,17.7,24.0,7.1,8.52,15,450,1,1,24.8,40
1808,1808,Ather,55.0,120.0,26.4,48.0,4,350,5,2,327.8,40
1809,1809,Ather,35.8,48.0,53.7,72.0,15,350,2,3,232.7,50
1810,1810,Ather,6.5,35.75,11.7,35.099999999999994,4,400,5,3,67.6,160
1811,1811,Ather,93.6,144.0,39.6,72.0,22,350,6,3,680.4,55
1812,1812,Ather,18.0,43.2,42.4,48.0,20,350,2,2,120.8,120
1813,1813,Ather,7.8,14.82,11.2,24.64,22,250,1,2,30.2,155
1814,1814,Ather,28.8,72.0,5.4,10.26,15,250,3,1,91.8,75
1815,1815,Ather,23.7,24.0,18.5,24.0,15,450,1,1,42.2,5
1816,1816,Ather,13.8,48.0,40.6,48.0,8,250,2,2,108.8,110
1817,1817,Ather,52.5,72.0,11.8,30.68,22,350,3,2,181.1,135
1818,1818,Ather,46.2,72.0,20.9,24.0,20,450,3,1,159.5,95
1819,1819,Ather,27.0,48.0,3.9,3.9,20,200,2,1,57.9,115
1820,1820,Ather,109.8,144.0,24.3,72.0,15,400,6,3,731.7,5
1821,1821,Ather,15.7,18.84,19.8,72.0,15,250,1,3,75.1,120
1822,1822,Ather,65.6,96.0,16.6,16.6,22,300,4,1,279.0,15
1823,1823,Ather,78.8,96.0,2.0,9.6,8,200,4,2,319.2,155
1824,1824,Ather,57.6,72.0,61.2,72.0,8,250,3,3,356.4,45
1825,1825,Ather,64.0,96.0,43.6,48.0,22,250,4,2,343.2,25
1826,1826,Ather,12.6,72.0,14.9,17.88,8,350,3,1,52.7,120
1827,1827,Ather,19.1,24.0,47.6,48.0,4,200,1,2,114.3,155
1828,1828,Ather,60.6,72.0,18.7,20.57,8,350,3,1,200.5,0
1829,1829,Ather,22.6,24.0,27.0,48.0,20,250,1,2,76.6,25
1830,1830,Ather,13.0,120.0,34.8,72.0,8,300,5,3,169.4,180
1831,1831,Ather,117.0,144.0,10.4,39.52,15,200,6,2,722.8,170
1832,1832,Ather,30.9,72.0,43.5,72.0,4,450,3,3,223.2,195
1833,1833,Ather,52.2,144.0,7.3,15.33,22,250,6,1,320.5,65
1834,1834,Ather,36.0,72.0,20.9,22.99,10,350,3,1,128.9,105
1835,1835,Ather,121.8,144.0,31.6,48.0,8,250,6,2,794.0,105
1836,1836,Ather,4.0,12.0,45.2,48.0,10,300,2,2,98.4,90
1837,1837,Ather,33.2,96.0,21.0,48.0,22,250,4,2,174.8,145
1838,1838,Ather,34.2,144.0,12.6,48.0,4,300,6,2,230.4,125
1839,1839,Ather,107.4,144.0,21.2,24.0,15,400,6,1,665.6,45
1840,1840,Ather,3.7,7.03,45.4,48.0,20,250,1,2,94.5,135
1841,1841,Ather,4.7,7.05,23.8,24.0,4,250,1,1,28.5,130
1842,1842,Ather,141.6,144.0,42.0,48.0,10,300,6,2,933.6,185
1843,1843,Ather,77.0,120.0,65.1,72.0,22,200,5,3,580.3,195
1844,1844,Ather,15.7,18.84,34.5,72.0,20,250,1,3,119.2,85
1845,1845,Ather,61.5,72.0,2.8,11.76,22,350,3,2,190.1,170
1846,1846,Ather,71.5,120.0,5.9,7.67,10,300,5,1,363.4,25
1847,1847,Ather,99.0,144.0,41.4,48.0,10,300,6,2,676.8,125
1848,1848,Ather,56.4,72.0,26.2,48.0,8,250,3,2,221.6,135
1849,1849,Ather,54.0,144.0,16.5,24.0,4,400,6,1,340.5,70
1850,1850,Ather,100.0,120.0,5.8,10.44,10,350,5,1,505.8,190
1851,1851,Ather,32.4,144.0,35.1,72.0,4,450,6,3,299.7,100
1852,1852,Ather,24.3,72.0,4.8,30.240000000000002,20,200,3,3,87.3,185
1853,1853,Ather,17.0,48.0,5.0,12.0,8,450,2,2,44.0,70
1854,1854,Ather,32.4,96.0,34.0,48.0,20,300,4,2,197.6,190
1855,1855,Ather,44.5,120.0,9.6,11.52,10,300,5,1,232.1,40
1856,1856,Ather,28.0,96.0,37.8,48.0,22,250,4,2,187.6,95
1857,1857,Ather,4.8,28.799999999999997,3.0,13.8,20,350,3,2,20.4,190
1858,1858,Ather,72.4,96.0,5.3,10.07,22,300,4,1,294.9,35
1859,1859,Ather,7.9,15.01,7.5,11.25,22,250,1,1,15.4,85
1860,1860,Ather,38.0,48.0,43.0,48.0,22,350,2,2,162.0,30
1861,1861,Ather,26.4,48.0,15.0,48.0,10,200,2,2,82.8,0
1862,1862,Ather,10.0,64.0,35.8,48.0,10,300,4,2,111.6,75
1863,1863,Ather,26.1,72.0,23.1,24.0,10,300,3,1,101.4,160
1864,1864,Ather,26.8,96.0,14.5,20.3,8,200,4,1,121.7,60
1865,1865,Ather,24.2,48.0,14.9,14.9,10,200,2,1,63.3,155
1866,1866,Ather,66.6,72.0,5.8,13.92,20,300,3,1,205.6,60
1867,1867,Ather,26.8,48.0,39.6,72.0,8,200,2,3,172.4,190
1868,1868,Ather,33.8,48.0,10.2,44.88,20,350,2,2,88.0,10
1869,1869,Ather,66.0,120.0,22.6,24.0,22,450,5,1,352.6,130
1870,1870,Ather,17.4,144.0,14.2,48.0,20,300,6,2,132.8,165
1871,1871,Ather,50.7,72.0,47.0,48.0,15,250,3,2,246.1,120
1872,1872,Ather,43.8,144.0,47.4,48.0,15,450,6,2,357.6,85
1873,1873,Ather,24.6,48.0,17.5,19.25,10,200,2,1,66.7,160
1874,1874,Ather,18.0,96.0,35.7,72.0,4,200,4,3,179.1,170
1875,1875,Ather,10.8,95.04,39.9,72.0,20,200,4,3,162.9,0
1876,1876,Ather,73.2,96.0,21.3,24.0,10,400,4,1,314.1,85
1877,1877,Ather,20.0,48.0,22.2,72.0,15,300,2,3,106.6,10
1878,1878,Ather,64.8,144.0,24.6,48.0,22,350,6,2,438.0,90
1879,1879,Ather,27.6,96.0,57.0,72.0,20,200,4,3,281.4,175
1880,1880,Ather,35.6,96.0,9.6,28.799999999999997,15,400,4,3,171.2,145
1881,1881,Ather,30.0,120.0,10.8,28.08,15,350,5,2,171.6,120
1882,1882,Ather,57.2,96.0,29.0,48.0,8,300,4,2,286.8,50
1883,1883,Ather,22.5,72.0,34.0,48.0,20,200,3,2,135.5,40
1884,1884,Ather,35.0,48.0,10.8,48.599999999999994,8,300,2,3,102.4,45
1885,1885,Ather,12.8,96.0,4.2,19.32,8,200,4,2,59.6,90
1886,1886,Ather,9.8,14.7,36.0,72.0,20,400,1,3,117.8,115
1887,1887,Ather,33.0,72.0,55.5,72.0,10,200,3,3,265.5,130
1888,1888,Ather,44.8,96.0,5.1,38.25,4,200,4,3,194.5,150
1889,1889,Ather,44.7,72.0,24.6,48.0,15,350,3,2,183.3,50
1890,1890,Ather,52.8,72.0,5.1,9.18,15,300,3,1,163.5,85
1891,1891,Ather,15.0,58.5,45.8,48.0,8,200,3,2,136.6,35
1892,1892,Ather,14.0,24.0,11.8,24.0,15,400,1,1,25.8,155
1893,1893,Ather,7.6,10.64,28.2,48.0,20,250,1,2,64.0,90
1894,1894,Ather,8.4,32.76,39.4,48.0,4,300,3,2,104.0,140
1895,1895,Ather,56.0,120.0,5.7,9.12,22,350,5,1,285.7,15
1896,1896,Ather,93.6,144.0,37.0,48.0,8,300,6,2,635.6,15
1897,1897,Ather,82.8,144.0,19.5,24.0,15,300,6,1,516.3,40
1898,1898,Ather,11.1,16.65,11.7,59.67,22,400,1,3,46.2,85
1899,1899,Ather,54.0,96.0,1.3,2.21,4,350,4,1,217.3,135
1900,1900,Ather,67.5,120.0,55.2,72.0,4,300,5,3,503.1,75
1901,1901,Ather,10.8,64.80000000000001,19.7,24.0,20,350,3,1,52.1,45
1902,1902,Ather,42.9,72.0,9.8,29.4,4,400,3,2,148.3,75
1903,1903,Ather,32.4,96.0,24.9,72.0,10,250,4,3,204.3,15
1904,1904,Ather,77.2,96.0,16.4,42.64,10,450,4,2,341.6,180
1905,1905,Ather,33.2,96.0,34.8,72.0,20,300,4,3,237.2,160
1906,1906,Ather,10.8,21.6,14.6,48.0,22,400,1,2,40.0,35
1907,1907,Ather,55.5,72.0,10.5,13.65,10,400,3,1,177.0,150
1908,1908,Ather,22.2,24.0,62.7,72.0,22,350,1,3,210.3,115
1909,1909,Ather,16.6,24.0,30.3,72.0,4,450,1,3,107.5,60
1910,1910,Ather,37.0,48.0,35.8,48.0,15,300,2,2,145.6,115
1911,1911,Ather,44.5,120.0,39.8,48.0,22,200,5,2,302.1,80
1912,1912,Ather,40.5,72.0,13.2,72.0,15,400,3,3,161.1,85
1913,1913,Ather,6.6,31.68,16.7,24.0,22,250,2,1,29.9,15
1914,1914,Ather,22.4,48.0,20.1,72.0,15,350,2,3,105.1,105
1915,1915,Ather,15.8,41.08,17.8,48.0,15,250,2,2,67.2,190
1916,1916,Ather,68.5,120.0,41.2,48.0,10,450,5,2,424.9,80
1917,1917,Ather,32.8,96.0,9.0,18.9,22,350,4,1,140.2,185
1918,1918,Ather,45.0,48.0,20.8,48.0,4,250,2,2,131.6,60
1919,1919,Ather,13.2,24.0,20.4,72.0,4,450,1,3,74.4,130
1920,1920,Ather,58.4,96.0,36.0,72.0,15,350,4,3,341.6,60
1921,1921,Ather,20.1,72.0,32.1,72.0,20,350,3,3,156.6,0
1922,1922,Ather,33.3,72.0,10.4,13.52,22,400,3,1,110.3,115
1923,1923,Ather,41.4,72.0,23.6,48.0,8,200,3,2,171.4,105
1924,1924,Ather,29.4,72.0,13.6,24.0,15,450,3,1,101.8,85
1925,1925,Ather,61.8,72.0,15.4,24.0,8,250,3,1,200.8,45
1926,1926,Ather,48.0,72.0,5.4,30.78,10,200,3,3,160.2,195
1927,1927,Ather,15.4,40.04,20.5,24.0,8,300,2,1,51.3,160
1928,1928,Ather,58.0,120.0,25.8,72.0,8,450,5,3,367.4,145
1929,1929,Ather,3.4,10.2,22.1,22.1,10,400,2,1,28.9,100
1930,1930,Ather,47.2,48.0,20.6,45.32,15,250,2,2,135.6,100
1931,1931,Ather,40.8,48.0,12.8,48.0,22,450,2,2,107.2,10
1932,1932,Ather,54.0,144.0,4.8,19.2,20,350,6,2,333.6,80
1933,1933,Ather,29.0,120.0,69.0,72.0,15,350,5,3,352.0,180
1934,1934,Ather,58.0,96.0,24.3,72.0,20,200,4,3,304.9,0
1935,1935,Ather,28.4,48.0,61.8,72.0,20,350,2,3,242.2,75
1936,1936,Ather,22.8,24.0,25.5,72.0,10,300,1,3,99.3,15
1937,1937,Ather,9.0,108.0,9.5,22.8,8,200,6,1,63.5,60
1938,1938,Ather,33.0,120.0,42.2,48.0,22,300,5,2,249.4,170
1939,1939,Ather,23.4,48.0,26.6,48.0,15,350,2,2,100.0,35
1940,1940,Ather,91.0,120.0,15.5,24.0,22,450,5,1,470.5,100
1941,1941,Ather,71.6,96.0,4.8,30.240000000000002,22,250,4,3,300.8,155
1942,1942,Ather,55.2,96.0,16.2,24.0,4,250,4,1,237.0,25
1943,1943,Ather,43.0,48.0,6.4,9.6,20,350,2,1,92.4,85
1944,1944,Ather,13.4,45.56,17.3,24.0,8,300,2,1,44.1,100
1945,1945,Ather,28.8,72.0,15.2,24.0,22,400,3,1,101.6,30
1946,1946,Ather,53.7,72.0,3.2,6.72,4,350,3,1,164.3,180
1947,1947,Ather,55.8,144.0,47.7,72.0,20,200,6,3,477.9,180
1948,1948,Ather,16.9,24.0,17.8,48.0,10,400,1,2,52.5,165
1949,1949,Ather,20.0,24.0,4.6,9.2,20,450,1,2,29.2,80
1950,1950,Ather,68.1,72.0,55.2,72.0,4,200,3,3,369.9,85
1951,1951,Ather,6.8,16.32,35.4,72.0,20,200,2,3,119.8,100
1952,1952,Ather,90.8,96.0,39.2,48.0,22,250,4,2,441.6,50
1953,1953,Ather,8.7,60.03,63.6,72.0,22,250,3,3,216.9,140
1954,1954,Ather,55.2,96.0,66.6,72.0,15,200,4,3,420.6,105
1955,1955,Ather,14.8,48.0,59.4,72.0,8,450,2,3,207.8,5
1956,1956,Ather,20.4,81.6,54.9,72.0,8,350,4,3,246.3,115
1957,1957,Ather,60.0,96.0,5.4,27.54,10,350,4,3,256.2,85
1958,1958,Ather,18.3,72.0,6.4,19.2,4,200,3,2,67.7,175
1959,1959,Ather,54.3,72.0,47.7,72.0,22,250,3,3,306.0,180
1960,1960,Ather,37.2,96.0,70.2,72.0,20,250,4,3,359.4,110
1961,1961,Ather,92.0,120.0,59.1,72.0,10,200,5,3,637.3,195
1962,1962,Ather,10.1,16.16,16.3,24.0,4,250,1,1,26.4,165
1963,1963,Ather,96.0,120.0,15.6,40.56,15,400,5,2,511.2,160
1964,1964,Ather,51.2,96.0,18.0,24.0,15,350,4,1,222.8,110
1965,1965,Ather,49.2,72.0,9.4,13.16,10,350,3,1,157.0,100
1966,1966,Ather,50.4,72.0,58.8,72.0,22,350,3,3,327.6,175
1967,1967,Ather,119.5,120.0,12.3,51.66,10,300,5,3,634.4,60
1968,1968,Ather,24.5,120.0,33.0,48.0,10,350,5,2,188.5,30
1969,1969,Ather,15.6,93.6,20.8,48.0,22,250,4,2,104.0,105
1970,1970,Ather,24.6,48.0,3.6,22.68,20,250,2,3,60.0,70
1971,1971,Ather,2.2,9.24,7.5,45.0,22,300,2,3,26.9,30
1972,1972,Ather,13.8,24.0,15.6,18.72,8,450,1,1,29.4,20
1973,1973,Ather,14.5,87.0,32.2,48.0,22,300,5,2,136.9,180
1974,1974,Ather,21.9,24.0,40.2,48.0,4,400,1,2,102.3,165
1975,1975,Ather,14.5,24.0,13.8,72.0,22,200,1,3,55.9,110
1976,1976,Ather,118.5,120.0,54.6,72.0,20,450,5,3,756.3,40
1977,1977,Ather,75.5,120.0,14.8,24.0,22,400,5,1,392.3,65
1978,1978,Ather,101.4,144.0,39.0,48.0,15,250,6,2,686.4,75
1979,1979,Ather,47.4,48.0,56.1,72.0,20,450,2,3,263.1,150
1980,1980,Ather,35.0,120.0,15.5,17.05,15,400,5,1,190.5,55
1981,1981,Ather,14.1,72.0,10.5,37.8,8,350,3,3,73.8,190
1982,1982,Ather,50.7,72.0,39.8,48.0,22,250,3,2,231.7,75
1983,1983,Ather,97.0,120.0,1.3,1.3,8,450,5,1,486.3,160
1984,1984,Ather,75.6,144.0,15.2,48.0,20,200,6,2,484.0,60
1985,1985,Ather,22.8,24.0,35.4,48.0,8,300,1,2,93.6,60
1986,1986,Ather,32.6,48.0,36.9,72.0,15,300,2,3,175.9,0
1987,1987,Ather,46.6,48.0,12.6,37.8,20,200,2,2,118.4,195
1988,1988,Ather,13.8,144.0,20.6,24.0,20,350,6,1,103.4,10
1989,1989,Ather,63.6,96.0,24.0,48.0,20,200,4,2,302.4,145
1990,1990,Ather,8.8,22.88,37.2,72.0,20,350,2,3,129.2,70
1991,1991,Ather,111.5,120.0,33.0,48.0,22,300,5,2,623.5,125
1992,1992,Ather,72.5,120.0,5.6,8.4,8,400,5,1,368.1,40
1993,1993,Ather,7.0,38.5,17.9,24.0,8,350,5,1,52.9,95
1994,1994,Ather,5.4,9.18,51.3,72.0,4,350,1,3,159.3,35
1995,1995,Ather,95.2,96.0,54.9,72.0,20,400,4,3,545.5,40
1996,1996,Ather,26.4,96.0,18.9,24.0,22,450,4,1,124.5,10
1997,1997,Ather,115.0,120.0,6.2,16.12,8,200,5,2,587.4,105
1998,1998,Ather,45.0,72.0,18.3,72.0,4,200,3,3,189.9,70
1999,1999,Ather,22.2,22.2,8.7,12.18,4,450,1,1,30.9,20
2000,2000,Ather,32.0,120.0,5.8,26.68,22,350,5,2,171.6,175
2001,2001,Ather,11.8,42.48,8.6,10.32,15,300,2,1,32.2,135
2002,2002,Ather,18.3,72.0,11.0,48.0,8,200,3,2,76.9,70
2003,2003,Ather,61.2,144.0,24.3,72.0,22,350,6,3,440.1,75
2004,2004,Ather,50.0,120.0,37.4,48.0,10,200,5,2,324.8,0
2005,2005,Ather,107.5,120.0,32.7,72.0,15,300,5,3,635.6,130
2006,2006,Ather,8.4,85.67999999999999,10.4,27.04,8,400,6,2,71.2,170
2007,2007,Ather,4.3,10.32,1.1,2.53,22,300,1,1,5.4,75
2008,2008,Ather,24.0,120.0,20.4,72.0,20,450,5,3,181.2,175
2009,2009,Ather,138.0,144.0,40.4,48.0,20,200,6,2,908.8,10
2010,2010,Ather,7.4,16.28,27.3,72.0,10,400,2,3,96.7,115
2011,2011,Ather,22.5,120.0,14.5,18.85,4,400,5,1,127.0,55
2012,2012,Ather,43.5,120.0,15.6,51.480000000000004,22,200,5,3,264.3,130
2013,2013,Ather,18.0,72.0,15.9,47.7,22,300,3,3,101.7,95
2014,2014,Ather,135.6,144.0,1.5,1.65,8,450,6,1,815.1,70
2015,2015,Ather,142.8,144.0,9.0,30.6,20,350,6,2,874.8,100
2016,2016,Ather,117.6,144.0,16.4,24.0,10,200,6,1,722.0,10
2017,2017,Ather,67.6,96.0,8.8,21.12,22,250,4,1,279.2,35
2018,2018,Ather,84.0,120.0,23.2,24.0,10,200,5,1,443.2,30
2019,2019,Ather,80.5,120.0,3.9,26.910000000000004,15,200,5,3,414.2,185
2020,2020,Ather,37.2,72.0,17.7,21.24,22,200,3,1,129.3,15
2021,2021,Ather,77.2,96.0,19.2,72.0,15,200,4,3,366.4,75
2022,2022,Ather,80.8,96.0,7.0,15.4,15,250,4,2,337.2,130
2023,2023,Ather,11.3,22.6,13.2,72.0,4,300,1,3,50.9,15
2024,2024,Ather,10.5,14.7,3.6,18.36,20,450,1,3,21.3,30
2025,2025,Ather,67.8,144.0,41.0,48.0,15,300,6,2,488.8,85
2026,2026,Ather,97.5,120.0,8.3,15.77,15,250,5,1,495.8,170
2027,2027,Ather,113.4,144.0,20.3,20.3,15,300,6,1,700.7,120
2028,2028,Ather,19.6,24.0,22.4,24.0,15,400,1,1,42.0,195
2029,2029,Ather,14.5,24.0,20.2,44.44,4,300,1,2,54.9,105
2030,2030,Ather,54.8,96.0,7.9,16.59,20,250,4,1,227.1,15
2031,2031,Ather,45.6,96.0,4.9,10.78,15,450,4,1,187.3,15
2032,2032,Ather,62.0,120.0,21.8,24.0,10,350,5,1,331.8,15
2033,2033,Ather,95.6,96.0,26.4,72.0,10,300,4,3,461.6,120
2034,2034,Ather,7.0,35.0,11.8,33.04,22,200,5,2,58.6,0
2035,2035,Ather,37.6,96.0,12.8,24.0,15,400,4,1,163.2,195
2036,2036,Ather,3.8,4.94,51.6,72.0,8,300,1,3,158.6,50
2037,2037,Ather,11.4,34.2,36.3,72.0,15,250,2,3,131.7,25
2038,2038,Ather,11.7,38.61,16.3,24.0,10,450,3,1,51.4,75
2039,2039,Ather,41.8,48.0,3.3,6.6,4,400,2,1,86.9,55
2040,2040,Ather,14.0,30.8,3.0,3.3,22,200,2,1,31.0,50
2041,2041,Ather,15.0,19.5,9.9,65.34,10,250,1,3,44.7,140
2042,2042,Ather,35.6,96.0,41.2,48.0,22,250,4,2,224.8,30
2043,2043,Ather,13.2,126.72,9.8,10.78,15,450,6,1,89.0,55
2044,2044,Ather,46.8,96.0,5.4,12.96,15,450,4,2,198.0,140
2045,2045,Ather,5.2,33.28,10.4,33.28,22,400,4,2,41.6,25
2046,2046,Ather,54.5,120.0,48.9,72.0,10,200,5,3,419.2,10
2047,2047,Ather,52.5,72.0,23.4,24.0,10,450,3,1,180.9,35
2048,2048,Ather,20.4,48.0,19.2,38.4,22,350,2,2,79.2,85
2049,2049,Ather,115.5,120.0,60.0,72.0,20,350,5,3,757.5,175
2050,2050,Ather,6.3,32.13,6.0,13.8,15,400,3,1,24.9,70
2051,2051,Ather,28.4,96.0,14.8,48.0,22,250,4,2,143.2,185
2052,2052,Ather,32.8,96.0,8.4,32.76,10,300,4,3,156.4,100
2053,2053,Ather,79.2,96.0,55.8,72.0,15,400,4,3,484.2,165
2054,2054,Ather,64.0,120.0,9.2,25.76,20,400,5,2,338.4,140
2055,2055,Ather,9.0,36.0,1.4,2.38,8,400,2,1,19.4,175
2056,2056,Ather,15.5,120.0,19.7,24.0,8,300,5,1,97.2,170
2057,2057,Ather,22.3,24.0,20.8,24.0,4,450,1,1,43.1,150
2058,2058,Ather,90.6,144.0,58.8,72.0,20,250,6,3,720.0,100
2059,2059,Ather,14.2,48.0,37.8,48.0,4,250,2,2,104.0,80
